C.1	C.2       	C.3       	C.4       	C.5                 	C.6	C.7	C.8	C.9	C.10	C.11	C.12	C.13	C.14	C.15	C.16	C.17	C.18	C.19	C.20	C.21	C.22	C.23	C.24	C.25	C.26	C.27	C.28	C.29	C.30	C.31	C.32
	5190.84814	          	4.3080E-24																												
1	5190.98132	   0.00003	6.6100E-24	1001_01_aE"<-0000   	1	1	0	0	1	0	1	1	6	10	1	6	3	261	0	0	0	0	0	0	1	5	9	2	3	6	5
1	5191.03293	   0.00018	1.2700E-24	1001_01_sE'<-0000   	1	1	0	0	1	0	1	0	3	11	2	3	2	151	0	0	0	0	0	0	1	5	10	0	1	5	4
1	5191.20487	   0.00011	2.7330E-24	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	5	2	3	3	135	0	0	0	0	0	0	1	5	4	4	3	6	1
1	5191.27151	   0.00034	5.6090E-24	0111_11_aE"<-0100   	1	0	1	1	1	1	1	1	6	7	2	3	6	286	0	1	0	0	0	0	1	5	6	1	6	3	8
1	5191.29113	   0.00025	1.1910E-23	0011_11_sA2'<-0000  	1	0	0	1	1	1	1	0	2	8	6	1	2	92	0	0	0	0	0	0	1	5	7	6	1	5	1
1	5191.30030	   0.00003	3.0980E-24	0011_11_aA2"<-0000  	1	0	0	1	1	1	1	1	5	12	8	3	6	289	0	0	0	0	0	0	1	5	11	5	6	3	5
	5191.40915	          	1.7120E-24																												
1	5191.42856	   0.00082	5.8063E-23	0011_11_aA2"<-0000  	1	0	0	1	1	1	1	1	5	6	1	6	3	171	0	0	0	0	0	0	0	1	5	1	6	6	4
1	5191.44832	   0.00003	6.6908E-23	0011_11_sA1'<-0000  	1	0	0	1	1	1	1	0	1	6	3	5	5	86	0	0	0	0	0	0	1	5	5	3	4	2	1
1	5191.49797	   0.00002	8.2383E-24	0011_11_aA1"<-0000  	1	0	0	1	1	1	1	1	4	8	6	2	5	97	0	0	0	0	0	0	0	1	7	6	2	2	1
1	5191.52980	   0.00005	2.3477E-25	0111_11_sE'<-0100   	1	0	1	1	1	1	1	0	3	9	4	3	3	355	0	1	0	0	0	0	1	5	8	2	3	6	12
1	5191.52906	   0.00032	1.6072E-24	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	15	14	3	5	140	0	0	0	0	0	0	1	5	15	15	4	2	1
1	5191.57351	   0.00013	3.2482E-22	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	7	0	2	6	195	0	0	0	0	0	0	1	5	6	1	6	3	4
1	5191.58374	   0.00028	5.3346E-23	0011_11_sA1'<-0000  	1	0	0	1	1	1	1	0	1	6	1	6	6	169	0	0	0	0	0	0	1	5	5	1	6	3	4
1	5191.66951	   0.00088	1.5780E-24	0210_10_aE"<-0000   	1	0	2	1	0	1	0	1	6	11	11	6	2	139	0	0	0	0	0	0	1	5	12	12	1	5	1
1	5191.80236	          	2.5780E-24	0111_11_aE"<-0100   	1	0	1	1	1	1	1	1	6	11	9	4	3	389	0	1	0	0	0	0	1	5	10	8	3	6	9
1	5191.85969	   0.00026	3.1130E-24	0401_01_sE'<-0000   	1	0	4	0	1	0	1	0	3	7	2	3	2	99	0	0	0	0	0	0	0	1	6	3	5	5	2
1	5191.88311	   0.00012	7.6710E-24	0401_01_sE'<-0000   	1	0	4	0	1	0	1	0	3	10	3	5	6	262	0	0	0	0	0	0	0	1	9	2	3	3	5
1	5191.93270	   0.00001	1.2280E-21	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	7	1	6	2	103	0	0	0	0	0	0	1	5	6	0	1	5	3
1	5192.03298	          	4.5210E-24	0211_11_sE'<-0200   	1	0	2	1	1	1	1	0	3	7	7	6	5	177	0	2	0	0	0	0	0	1	6	6	2	2	5
1	5192.13456	   0.00023	9.3420E-24	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	5	2	3	6	135	0	0	0	0	0	0	0	1	4	4	3	3	1
1	5192.14021	   0.00018	3.2032E-22	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	7	0	2	3	195	0	0	0	0	0	0	0	1	6	1	6	6	4
1	5192.25516	   0.00002	1.0807E-23	0011_11_aA2"<-0000  	1	0	0	1	1	1	1	1	5	6	3	4	2	76	0	0	0	0	0	0	0	1	5	3	5	5	1
	5192.27012	          	1.4630E-24																												
1	5192.32243	   0.00015	6.0640E-24	0111_11_sE'<-0100   	1	0	1	1	1	1	1	0	3	5	1	6	6	208	0	1	0	0	0	0	0	1	4	2	3	3	5
1	5192.36185	   0.00064	3.6980E-23	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	13	11	6	3	261	0	0	0	0	0	0	1	5	12	10	3	6	2
1	5192.41195	   0.00014	5.6160E-24	0011_11_sA1'<-0000  	1	0	0	1	1	1	1	0	1	12	8	3	3	287	0	0	0	0	0	0	0	1	11	5	6	6	5
1	5192.44277	          	1.7590E-24	0210_10_sE'<-0000   	1	0	2	1	0	1	0	0	3	4	4	3	2	54	0	0	0	0	0	0	0	1	3	3	5	5	1
1	5192.46129	   0.00091	1.7980E-24	0111_11_aA1"<-0100  	1	0	1	1	1	1	1	1	4	7	2	3	6	287	0	1	0	0	0	0	1	5	6	1	6	3	8
	5192.56148	          	1.9030E-24																												
1	5192.58728	   0.00022	6.4380E-24	0210_10_sE'<-0000   	1	0	2	1	0	1	0	0	3	5	2	3	3	149	0	0	0	0	0	0	1	5	5	4	3	6	2
1	5192.68533	          	1.7040E-23	0202_02_aE"<-0000   	1	0	2	0	2	0	2	1	6	11	10	3	5	109	0	0	0	0	0	0	1	5	10	9	4	2	1
1	5192.75115	   0.00029	4.6300E-23	0111_11_sE'<-0100   	1	0	1	1	1	1	1	0	3	6	1	6	5	130	0	1	0	0	0	0	0	1	5	0	2	2	4
	5192.86019	          	2.6410E-25																												
	5193.00838	          	1.0560E-24																												
	5193.04220	          	3.5056E-24																												
1	5193.15036	          	3.9744E-24	0111_11_sE'<-0100   	1	0	1	1	1	1	1	0	3	12	12	2	3	382	0	1	0	0	0	0	0	1	11	11	6	6	9
	5193.24086	          	1.5495E-23																												
1	5193.28284	          	9.1740E-23	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	14	13	6	5	136	0	0	0	0	0	0	0	1	13	12	2	2	1
1	5193.36702	   0.00098	1.8600E-23	0401_01_sE'<-0000   	1	0	4	0	1	0	1	0	3	10	4	3	2	126	0	0	0	0	0	0	0	1	9	3	5	5	3
1	5193.52650	   0.00018	1.3250E-24	0401_01_sE'<-0000   	1	0	4	0	1	0	1	0	3	9	1	6	6	239	0	0	0	0	0	0	0	1	8	2	3	3	5
2	5193.54026	          	6.6955E-25																												
	5193.56369	          	3.8980E-25																												
1	5193.60855	   0.00000	8.1180E-23	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	14	13	6	2	129	0	0	0	0	0	0	1	5	13	12	1	5	1
	5193.63439	          	5.7850E-25																												
1	5193.65907	   0.00008	4.5323E-24	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	12	9	4	6	264	0	0	0	0	0	0	1	5	11	7	6	3	4
	5193.70758	          	5.2244E-24																												
1	5193.75627	   0.00033	3.6030E-24	1001_01_aE"<-0000   	1	1	0	0	1	0	1	1	6	9	1	6	2	124	0	0	0	0	0	0	0	1	8	3	5	5	2
1	5193.76397	   0.00016	4.6790E-24	0210_10_sE'<-0000   	1	0	2	1	0	1	0	0	3	9	1	6	5	129	0	0	0	0	0	0	1	5	9	3	4	2	3
1	5193.97833	          	1.0680E-23	0111_11_sE'<-0100   	1	0	1	1	1	1	1	0	3	11	10	3	2	190	0	1	0	0	0	0	0	1	10	9	5	5	5
1	5194.06493	   0.00003	6.1058E-22	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	6	2	3	2	77	0	0	0	0	0	0	0	1	5	3	5	5	1
1	5194.15541	   0.00007	4.9570E-24	1200_00_sA1'<-0000  	1	1	2	0	0	0	0	0	1	9	4	3	3	228	0	0	0	0	0	0	1	5	8	4	3	6	4
1	5194.16558	   0.00054	2.3240E-24	0111_11_aA1"<-0100  	1	0	1	1	1	1	1	1	4	6	1	6	3	248	0	1	0	0	0	0	1	5	5	2	3	6	8
1	5194.21235	   0.00010	3.8610E-24	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	14	12	1	3	286	0	0	0	0	0	0	1	5	13	10	3	6	3
1	5194.28766	   0.00044	4.2010E-24	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	12	9	4	3	268	0	0	0	0	0	0	0	1	11	7	6	6	4
1	5194.31159	   0.00016	4.8340E-24	0011_11_aA1"<-0000  	1	0	0	1	1	1	1	1	4	9	3	5	2	127	0	0	0	0	0	0	1	5	8	0	1	5	3
1	5194.36194	          	5.6260E-24	0111_11_sE'<-0100   	1	0	1	1	1	1	1	0	3	10	8	3	3	358	0	1	0	0	0	0	0	1	9	7	6	6	8
	5194.40870	          	3.4270E-24																												
1	5194.54335	   0.00017	2.6270E-23	0401_01_sE'<-0000   	1	0	4	0	1	0	1	0	3	10	5	6	6	253	0	0	0	0	0	0	0	1	9	4	3	3	4
1	5194.57953	          	1.6406E-23	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	16	16	3	2	122	0	0	0	0	0	0	0	1	15	15	5	5	1
1	5194.68391	   0.00004	5.4958E-22	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	6	2	3	5	87	0	0	0	0	0	0	1	5	5	3	4	2	1
1	5194.75927	   0.00013	7.1705E-23	1001_01_aE"<-0000   	1	1	0	0	1	0	1	1	6	11	5	6	2	132	0	0	0	0	0	0	1	5	10	6	1	5	2
1	5194.77860	   0.00005	4.7750E-24	0003_01_sE'<-0000   	1	0	0	0	3	0	1	0	3	10	1	6	5	121	0	0	0	0	0	0	0	1	9	6	2	2	2
2	5194.83010	          	4.0221E-25																												
	5195.13529	          	7.8587E-24																												
	5195.14050	          	1.1880E-24																												
1	5195.28639	   0.00025	7.4350E-24	0210_10_sE'<-0000   	1	0	2	1	0	1	0	0	3	6	2	3	3	178	0	0	0	0	0	0	1	5	6	4	3	6	2
1	5195.35927	   0.00011	1.7749E-23	0210_10_sE'<-0000   	1	0	2	1	0	1	0	0	3	4	3	5	6	120	0	0	0	0	0	0	1	5	3	1	6	3	2
1	5195.38022	   0.00017	1.0226E-23	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	9	4	3	3	235	0	0	0	0	0	0	1	5	8	2	3	6	5
1	5195.56451	   0.00039	1.6560E-24	0111_11_aA1"<-0100  	1	0	1	1	1	1	1	1	4	5	2	3	6	210	0	1	0	0	0	0	0	1	4	2	3	3	5
	5195.60851	          	4.4310E-24																												
1	5195.66305	   0.00045	1.6118E-23	1200_00_sA1'<-0000  	1	1	2	0	0	0	0	0	1	10	6	2	2	114	0	0	0	0	0	0	1	5	9	6	1	5	2
1	5195.66300	          	1.2712E-23	0003_01_aE"<-0000   	1	0	0	0	3	0	1	1	6	16	14	3	5	129	0	0	0	0	0	0	1	5	15	15	4	2	1
1	5195.75860	   0.00005	5.0311E-23	0011_11_aA2"<-0000  	1	0	0	1	1	1	1	1	5	6	2	3	6	168	0	0	0	0	0	0	0	1	5	2	3	3	3
1	5195.77551	   0.00006	3.9654E-22	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	9	4	3	5	115	0	0	0	0	0	0	1	5	8	3	4	2	2
1	5195.78907	   0.00026	4.6535E-23	0011_11_sA1'<-0000  	1	0	0	1	1	1	1	0	1	6	2	3	3	170	0	0	0	0	0	0	1	5	5	2	3	6	3
1	5195.88210	   0.00063	1.0650E-23	0202_02_aE"<-0000   	1	0	2	0	2	0	2	1	6	9	6	1	6	241	0	0	0	0	0	0	1	5	8	1	6	3	6
1	5195.89856	   0.00008	1.7920E-23	1001_01_sE'<-0000   	1	1	0	0	1	0	1	0	3	10	1	6	5	139	0	0	0	0	0	0	0	1	9	0	2	2	4
1	5195.98153	   0.00013	6.9760E-23	1001_01_sE'<-0000   	1	1	0	0	1	0	1	0	3	11	5	6	5	123	0	0	0	0	0	0	0	1	10	6	2	2	2
1	5196.10729	   0.00006	6.5606E-22	0011_11_sA1'<-0000  	1	0	0	1	1	1	1	0	1	8	3	5	5	112	0	0	0	0	0	0	0	1	7	0	2	2	3
1	5196.23757	   0.00027	3.6050E-24	0210_10_sE'<-0000   	1	0	2	1	0	1	0	0	3	10	1	6	5	152	0	0	0	0	0	0	1	5	10	3	4	2	3
1	5196.30463	   0.00026	5.5754E-24	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	9	4	3	6	240	0	0	0	0	0	0	0	1	8	2	3	3	5
1	5196.39200	   0.00112	8.5530E-24	1001_01_sE'<-0000   	1	1	0	0	1	0	1	0	3	10	0	1	3	265	0	0	0	0	0	0	0	1	9	1	6	6	6
1	5196.59044	   0.00040	5.3252E-24	0011_11_aA1"<-0000  	1	0	0	1	1	1	1	1	4	8	5	6	3	200	0	0	0	0	0	0	0	1	7	5	6	6	2
1	5196.62175	   0.00010	1.0406E-23	0011_11_sA2'<-0000  	1	0	0	1	1	1	1	0	2	8	5	6	6	198	0	0	0	0	0	0	1	5	7	5	6	3	2
1	5196.64105	   0.00009	2.4295E-23	0011_11_sA1'<-0000  	1	0	0	1	1	1	1	0	1	6	4	3	3	161	0	0	0	0	0	0	1	5	5	4	3	6	2
1	5196.69151	   0.00003	6.3462E-23	0401_01_sE'<-0000   	1	0	4	0	1	0	1	0	3	10	6	1	3	245	0	0	0	0	0	0	0	1	9	5	6	6	3
1	5196.78234	   0.00008	3.2430E-24	0111_11_aA2"<-0100  	1	0	1	1	1	1	1	1	5	6	2	3	6	248	0	1	0	0	0	0	1	5	5	1	6	3	8
1	5196.87884	   0.00007	5.6541E-23	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	13	11	6	6	265	0	0	0	0	0	0	0	1	12	10	3	3	2
1	5196.91101	   0.00030	6.2700E-24	0111_11_aE"<-0100   	1	0	1	1	1	1	1	1	6	10	7	6	2	182	0	1	0	0	0	0	1	5	9	6	1	5	5
	5197.03246	          	1.4020E-24																												
1	5197.11614	   0.00014	1.8760E-24	0011_11_sA2'<-0000  	1	0	0	1	1	1	1	0	2	7	1	6	6	197	0	0	0	0	0	0	1	5	6	1	6	3	4
1	5197.16667	   0.00002	7.2196E-23	0401_01_sE'<-0000   	1	0	4	0	1	0	1	0	3	6	1	6	5	88	0	0	0	0	0	0	1	5	5	3	4	2	1
1	5197.42575	          	7.7940E-24	0111_11_sE'<-0100   	1	0	1	1	1	1	1	0	3	9	6	2	3	339	0	1	0	0	0	0	0	1	8	5	6	6	9
	5197.48308	          	7.7340E-25																												
1	5197.52260	   0.00021	1.0630E-22	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	10	6	2	6	245	0	0	0	0	0	0	1	5	9	5	6	3	3
	5197.56366	          	9.1380E-25																												
1	5197.58701	   0.00013	7.9830E-23	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	12	9	4	3	258	0	0	0	0	0	0	1	5	11	8	3	6	3
1	5197.68827	   0.00014	4.2550E-24	0111_11_sE'<-0100   	1	0	1	1	1	1	1	0	3	6	0	1	3	245	0	1	0	0	0	0	0	1	5	1	6	6	7
	5197.73047	          	1.2810E-24																												
1	5197.76544	   0.00011	1.8179E-23	0011_11_aA2"<-0000  	1	0	0	1	1	1	1	1	5	6	4	3	6	156	0	0	0	0	0	0	0	1	5	4	3	3	2
1	5197.79548	   0.00054	4.6240E-24	1200_00_sA1'<-0000  	1	1	2	0	0	0	0	0	1	9	2	3	3	237	0	0	0	0	0	0	1	5	8	2	3	6	5
1	5197.84059	          	9.9310E-24	0210_10_sE'<-0000   	1	0	2	1	0	1	0	0	3	14	13	6	6	276	0	0	0	0	0	0	1	5	13	11	6	3	2
1	5197.93294	   0.00010	4.1105E-23	1001_01_sE'<-0000   	1	1	0	0	1	0	1	0	3	10	5	6	5	122	0	0	0	0	0	0	0	1	9	6	2	2	2
	5198.06338	          	1.3750E-24																												
	5198.22438	          	1.7730E-24																												
	5198.35406	          	1.4149E-24																												
1	5198.37272	          	1.0857E-23	0003_01_sE'<-0000   	1	0	0	0	3	0	1	0	3	16	14	3	2	123	0	0	0	0	0	0	0	1	15	15	5	5	1
1	5198.37913	   0.00027	6.8041E-24	0210_10_sE'<-0000   	1	0	2	1	0	1	0	0	3	7	2	3	3	205	0	0	0	0	0	0	1	5	7	4	3	6	3
1	5198.39276	   0.00166	4.4677E-24	0111_11_aE"<-0100   	1	0	1	1	1	1	1	1	6	9	5	6	3	351	0	1	0	0	0	0	1	5	8	4	3	6	10
1	5198.45011	   0.00012	5.8085E-22	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	9	4	3	2	125	0	0	0	0	0	0	0	1	8	3	5	5	2
1	5198.72139	   0.00062	2.3620E-24	0210_10_aE"<-0000   	1	0	2	1	0	1	0	1	6	8	5	6	2	114	0	0	0	0	0	0	1	5	9	6	1	5	2
1	5198.83924	   0.00069	1.8780E-22	1200_00_sA1'<-0000  	1	1	2	0	0	0	0	0	1	9	3	5	5	116	0	0	0	0	0	0	1	5	8	3	4	2	2
1	5198.88809	   0.00003	5.3702E-24	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	11	7	6	6	271	0	0	0	0	0	0	1	5	10	5	6	3	4
1	5199.01257	   0.00029	2.4920E-23	0011_11_aA1"<-0000  	1	0	0	1	1	1	1	1	4	8	2	3	6	218	0	0	0	0	0	0	1	5	7	1	6	3	5
1	5199.04695	   0.00001	1.8740E-23	0111_11_sE'<-0100   	1	0	1	1	1	1	1	0	3	8	4	3	2	150	0	1	0	0	0	0	0	1	7	3	5	5	4
1	5199.11733	          	1.4900E-24	0211_11_sE'<-0200   	1	0	2	1	1	1	1	0	3	5	3	5	6	315	0	2	0	0	0	0	0	1	4	2	3	3	9
1	5199.13290	   0.00023	2.4255E-24	0011_11_aA1"<-0000  	1	0	0	1	1	1	1	1	4	11	6	2	5	130	0	0	0	0	0	0	1	5	11	9	4	2	1
	5199.19474	          	3.8880E-24																												
1	5199.24204	   0.00081	1.7630E-24	0011_11_aA1"<-0000  	1	0	0	1	1	1	1	1	4	10	6	2	5	125	0	0	0	0	0	0	1	5	10	9	4	2	1
1	5199.29585	   0.00061	3.3790E-24	0111_11_aE"<-0100   	1	0	1	1	1	1	1	1	6	8	3	5	3	321	0	1	0	0	0	0	1	5	7	2	3	6	10
	5199.38312	          	3.7953E-24																												
1	5199.41711	   0.00019	1.8341E-23	0210_10_sE'<-0000   	1	0	2	1	0	1	0	0	3	5	4	3	3	145	0	0	0	0	0	0	1	5	4	2	3	6	2
1	5199.42449	   0.00007	6.6400E-23	0011_11_sA1'<-0000  	1	0	0	1	1	1	1	0	1	9	4	3	3	242	0	0	0	0	0	0	0	1	8	1	6	6	6
1	5199.43750	   0.00006	4.4617E-24	1001_01_sE'<-0000   	1	1	0	0	1	0	1	0	3	10	6	1	3	226	0	0	0	0	0	0	0	1	9	7	6	6	2
1	5199.46528	   0.00015	1.3308E-23	0401_01_sE'<-0000   	1	0	4	0	1	0	1	0	3	9	2	3	2	126	0	0	0	0	0	0	0	1	8	3	5	5	2
1	5199.49358	          	3.4371E-24	0211_11_sE'<-0200   	1	0	2	1	1	1	1	0	3	4	1	6	5	138	0	2	0	0	0	0	0	1	3	0	2	2	5
1	5199.51741	   0.00004	8.2060E-24	0401_01_sE'<-0000   	1	0	4	0	1	0	1	0	3	10	1	6	6	265	0	0	0	0	0	0	0	1	9	2	3	3	5
	5199.58480	          	2.9318E-24																												
1	5199.67205	   0.00030	2.8777E-22	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	8	2	3	6	219	0	0	0	0	0	0	1	5	7	1	6	3	5
1	5199.72214	   0.00006	6.4444E-23	0011_11_aA2"<-0000  	1	0	0	1	1	1	1	1	5	9	4	3	6	243	0	0	0	0	0	0	1	5	8	1	6	3	6
	5199.74880	          	2.1020E-24																												
	5199.80491	          	6.2200E-24																												
1	5199.89122	   0.00014	5.1690E-24	0210_10_sE'<-0000   	1	0	2	1	0	1	0	0	3	9	6	1	3	243	0	0	0	0	0	0	0	1	8	1	6	6	6
1	5199.92234	   0.00060	1.2070E-24	0210_10_aE"<-0000   	1	0	2	1	0	1	0	1	6	9	4	3	5	130	0	0	0	0	0	0	0	1	10	6	2	2	2
1	5200.00410	   0.00001	8.8874E-23	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	12	9	4	6	254	0	0	0	0	0	0	0	1	11	8	3	3	3
	5200.12496	          	2.0032E-24																												
1	5200.14876	   0.00033	1.2988E-24	0011_11_sA2'<-0000  	1	0	0	1	1	1	1	0	2	8	2	3	3	221	0	0	0	0	0	0	0	1	7	1	6	6	5
1	5200.22881	   0.00012	1.6430E-24	0111_11_aA1"<-0100  	1	0	1	1	1	1	1	1	4	5	0	2	5	99	0	1	0	0	0	0	1	5	4	3	4	2	2
1	5200.25804	          	3.2170E-24	0111_11_aE"<-0100   	1	0	1	1	1	1	1	1	6	12	10	3	5	214	0	1	0	0	0	0	1	5	11	9	4	2	5
1	5200.28448	   0.00013	4.0120E-24	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	11	7	6	3	268	0	0	0	0	0	0	0	1	10	5	6	6	4
	5200.31441	          	1.5780E-24																												
1	5200.37105	   0.00008	1.9010E-22	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	7	1	6	3	194	0	0	0	0	0	0	1	5	6	2	3	6	3
2	5200.37516	          	4.7150E-24																												
1	5200.43790	   0.00007	2.5160E-23	0011_11_sA1'<-0000  	1	0	0	1	1	1	1	0	1	6	5	6	6	150	0	0	0	0	0	0	1	5	5	5	6	3	1
1	5200.45149	   0.00064	2.7907E-24	0111_11_sA1'<-0100  	1	0	1	1	1	1	1	0	1	7	0	2	2	151	0	1	0	0	0	0	1	5	6	0	1	5	6
1	5200.50878	   0.00046	6.7721E-24	1200_00_sA1'<-0000  	1	1	2	0	0	0	0	0	1	11	8	3	3	235	0	0	0	0	0	0	1	5	10	8	3	6	2
1	5200.62206	   0.00008	9.9350E-25	0111_11_aE"<-0100   	1	0	1	1	1	1	1	1	6	5	3	5	3	206	0	1	0	0	0	0	1	5	4	4	3	6	4
	5200.66010	          	1.2930E-24																												
1	5200.79211	   0.00040	1.9992E-22	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	7	1	6	6	193	0	0	0	0	0	0	0	1	6	2	3	3	3
1	5200.83414	   0.00026	6.2529E-24	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	13	10	3	3	281	0	0	0	0	0	0	1	5	12	8	3	6	3
1	5200.83415	   0.00026	2.1301E-24	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	13	10	3	3	282	0	0	0	0	0	0	1	5	12	8	3	6	3
1	5200.85620	   0.00019	1.4900E-24	0011_11_sA2'<-0000  	1	0	0	1	1	1	1	0	2	9	6	1	2	116	0	0	0	0	0	0	0	1	9	9	5	5	1
1	5200.88735	          	1.9622E-23	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	15	14	3	6	272	0	0	0	0	0	0	1	5	14	13	6	3	2
1	5201.07837	   0.00041	3.2082E-22	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	8	2	3	3	222	0	0	0	0	0	0	0	1	7	1	6	6	5
1	5201.09726	   0.00024	7.4725E-23	1001_01_sE'<-0000   	1	1	0	0	1	0	1	0	3	10	4	3	3	247	0	0	0	0	0	0	0	1	9	5	6	6	3
1	5201.14957	   0.00004	1.9350E-24	0011_11_sA2'<-0000  	1	0	0	1	1	1	1	0	2	10	6	1	2	118	0	0	0	0	0	0	0	1	10	9	5	5	1
1	5201.17043	   0.00032	7.7925E-24	0111_11_sE'<-0100   	1	0	1	1	1	1	1	0	3	7	2	3	3	281	0	1	0	0	0	0	0	1	6	1	6	6	7
	5201.27652	          	1.5750E-24																												
1	5201.31386	   0.00038	2.5796E-24	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	13	10	3	6	282	0	0	0	0	0	0	0	1	12	8	3	3	3
1	5201.35447	          	1.0686E-24	1101_01_sE'<-0100   	1	1	1	0	1	0	1	0	3	10	6	2	3	362	0	1	0	0	0	0	0	1	9	7	6	6	8
1	5201.38247	   0.00044	4.4040E-24	0011_11_aA1"<-0000  	1	0	0	1	1	1	1	1	4	8	4	3	6	206	0	0	0	0	0	0	0	1	7	4	3	3	3
	5201.40689	          	7.1470E-25																												
1	5201.48458	   0.00013	3.3960E-24	0202_02_aE"<-0000   	1	0	2	0	2	0	2	1	6	8	4	3	5	114	0	0	0	0	0	0	0	1	7	0	2	2	3
	5201.57023	          	1.3279E-24																												
1	5201.69034	          	2.2964E-24	0210_10_sE'<-0000   	1	0	2	1	0	1	0	0	3	5	5	6	6	137	0	0	0	0	0	0	0	1	4	4	3	3	1
1	5201.77326	   0.00121	3.3860E-24	0011_11_sA2'<-0000  	1	0	0	1	1	1	1	0	2	8	4	3	3	208	0	0	0	0	0	0	1	5	7	4	3	6	3
1	5201.78016	   0.00082	4.9219E-23	0011_11_aA2"<-0000  	1	0	0	1	1	1	1	1	5	6	1	6	3	171	0	0	0	0	0	0	1	5	5	2	3	6	3
1	5201.81831	   0.00011	4.3016E-24	0210_10_sE'<-0000   	1	0	2	1	0	1	0	0	3	8	2	3	3	235	0	0	0	0	0	0	1	5	8	4	3	6	4
1	5201.83331	   0.00008	1.3600E-23	0011_11_aA2"<-0000  	1	0	0	1	1	1	1	1	5	6	5	6	3	152	0	0	0	0	0	0	0	1	5	5	6	6	1
1	5201.86853	          	1.9561E-23	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	15	14	3	3	270	0	0	0	0	0	0	0	1	14	13	6	6	2
1	5201.95008	   0.00134	8.4260E-25	0011_11_sA2'<-0000  	1	0	0	1	1	1	1	0	2	12	6	1	2	146	0	0	0	0	0	0	0	1	12	9	5	5	2
1	5201.96929	          	9.4893E-24	0003_01_aE"<-0000   	1	0	0	0	3	0	1	1	6	16	14	3	5	130	0	0	0	0	0	0	1	5	15	15	4	2	1
	5202.04343	          	1.1800E-24																												
1	5202.16374	   0.00034	2.8197E-23	0011_11_aA2"<-0000  	1	0	0	1	1	1	1	1	5	10	5	6	3	264	0	0	0	0	0	0	1	5	9	2	3	6	5
2	5202.17739	          	1.4604E-24																												
1	5202.25191	          	2.4570E-24	0401_01_sE'<-0000   	1	0	4	0	1	0	1	0	3	11	2	3	2	148	0	0	0	0	0	0	0	1	10	3	5	5	3
1	5202.24882	   0.00118	9.1608E-25	0111_11_sA1'<-0100  	1	0	1	1	1	1	1	0	1	7	3	5	5	136	0	1	0	0	0	0	1	5	6	3	4	2	4
1	5202.28869	   0.00138	8.6410E-23	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	11	7	6	2	133	0	0	0	0	0	0	1	5	10	6	1	5	2
1	5202.32866	   0.00026	1.6180E-23	1001_01_aE"<-0000   	1	1	0	0	1	0	1	1	6	11	6	2	6	249	0	0	0	0	0	0	1	5	10	7	6	3	3
1	5202.44055	   0.00005	6.6367E-24	1200_00_sA1'<-0000  	1	1	2	0	0	0	0	0	1	9	2	3	3	238	0	0	0	0	0	0	1	5	8	2	3	6	5
1	5202.44095	   0.00020	2.2660E-23	0011_11_aE"<-0000   	1	0	0	1	1	1	1	1	6	6	1	6	2	78	0	0	0	0	0	0	0	1	5	3	5	5	1
1	5202.48676	   0.00018	7.1445E-24	0011_11_sE'<-0000   	1	0	0	1	1	1	1	0	3	7	0	2	3	195	0	0	0	0	0	0	1	5	6	2	3	6	3
	5202.52324	          	1.1990E-24																												
