ν1	ν2	ν3	ν4	L3	L4	J	K	i	Γ	Nb	E (cm-1)	δ (cm-1)	Transitions
0	0	1	2	1	2	7	6	a	E"	373	7091.192066	3.34E-03	2
0	0	0	0	0	0	27	3	s	A2"	18	7091.54588	6.31E-03	1
0	1	1	1	1	1	10	3	a	A2'	197	7093.592038	3.02E-03	4
0	1	1	1	1	1	11	8	s	A2'	207	7095.007391	1.05E-03	9
1	0	1	0	1	0	7	4	a	A2"	181	7097.283	1.04E-03	6
1	0	1	0	1	0	7	4	s	A2'	194	7097.531183	1.03E-03	6
0	0	0	4	0	2	8	1	a	A2'	184	7097.725854	3.02E-03	3
0	1	1	1	1	1	10	2	a	A2"	212	7099.119031	4.10E-04	9
0	0	1	2	1	2	7	6	a	E"	377	7099.795104	7.68E-04	3
0	0	1	2	1	2	7	6	s	E'	373	7100.366466	1.04E-03	2
0	2	1	1	1	1	4	4	a	E"	279	7100.67218	1.04E-03	3
0	1	1	1	1	1	10	1	a	E'	414	7103.492448	3.55E-04	7
0	1	1	1	1	1	10	1	s	A2"	213	7103.927904	3.20E-04	9
0	0	0	0	0	0	27	2	s	E'	31	7104.48182	3.12E-03	1
0	0	0	0	0	0	27	2	a	E"	33	7104.485526	2.71E-03	1
0	1	1	1	1	1	10	2	a	E"	412	7104.838305	1.36E-03	9
0	2	1	1	1	1	4	3	a	E'	282	7106.011422	1.02E-03	6
1	0	1	0	1	0	7	4	a	E"	381	7106.041466	7.55E-04	7
1	0	1	0	1	0	7	4	s	E'	375	7106.949127	1.04E-03	5
0	2	1	1	1	1	6	3	s	E"	370	7107.269014	7.20E-04	8
0	1	0	0	0	0	25	1	a	E'	61	7109.926649	2.75E-03	1
0	1	1	1	1	1	10	0	s	E'	417	7112.409996	3.02E-03	6
0	0	0	0	0	0	27	1	s	E"	34	7113.082558	3.00E-03	1
0	0	0	0	0	0	27	1	a	E'	32	7113.089915	3.12E-03	1
1	0	0	2	0	2	7	1	a	A2'	198	7113.631738	1.03E-03	2
0	0	2	0	0	0	6	5	a	E'	374	7113.99199	1.03E-03	4
0	1	1	1	1	1	11	8	a	A2"	200	7114.796328	3.50E-04	12
0	3	0	2	0	0	10	3	a	A2'	199	7115.250067	3.02E-03	4
0	0	0	0	0	0	27	0	s	A2'	19	7115.951833	3.04E-03	1
0	2	1	1	1	1	6	3	s	E"	372	7116.387253	1.45E-03	5
0	1	1	1	1	1	11	7	s	A2"	202	7116.889069	4.01E-04	14
1	0	0	2	0	2	7	1	s	E"	383	7121.074488	1.03E-03	3
0	0	2	0	2	0	5	2	a	A2"	159	7121.804164	1.03E-03	3
0	1	1	1	1	1	10	1	a	A2'	202	7122.215104	3.02E-03	1
1	0	1	0	1	0	7	3	a	E'	377	7122.734198	1.04E-03	6
0	2	1	1	1	1	4	3	a	E'	283	7123.051583	1.03E-03	5
0	2	1	1	1	1	7	6	s	E'	378	7124.075437	1.04E-03	3
1	0	0	2	0	2	7	0	a	E"	384	7124.087901	1.03E-03	7
0	0	0	0	0	0	28	13	s	E"	20	7124.501587	2.74E-03	1
0	0	0	0	0	0	28	13	a	E'	21	7124.523863	2.80E-03	1
1	0	0	2	0	0	7	3	a	A2'	201	7124.832173	1.03E-03	2
1	0	0	2	0	2	7	0	s	E'	379	7125.203274	1.04E-03	4
0	1	1	1	1	1	13	13	s	A2"	199	7125.480602	1.07E-03	4
0	1	1	1	1	1	11	7	a	A2'	213	7126.953975	3.02E-03	5
0	2	1	1	1	1	4	2	a	E"	282	7127.511187	4.32E-04	6
1	0	1	0	1	0	7	3	a	E'	382	7129.664376	5.01E-03	2
0	0	1	2	1	2	7	5	a	E'	383	7130.576431	1.04E-03	6
0	0	1	2	1	2	7	5	s	E"	388	7130.830089	2.02E-03	2
0	2	1	1	1	1	6	2	s	E'	379	7131.754716	2.81E-04	6
1	0	1	0	1	0	8	7	s	A2"	203	7132.850407	1.04E-03	5
1	0	1	0	1	0	8	7	a	A2'	189	7133.070928	1.04E-03	5
1	0	1	0	1	0	8	7	s	E"	391	7134.399471	1.05E-03	2
0	1	1	1	1	1	10	0	a	A2"	215	7134.558796	7.01E-03	4
0	0	1	2	1	2	7	5	s	E"	392	7135.198249	1.04E-03	3
0	2	1	1	1	1	6	2	s	A2'	182	7135.276503	3.93E-04	6
0	1	1	1	1	1	11	7	a	A2'	215	7135.702595	1.05E-03	7
0	0	2	0	2	0	5	1	s	A2'	178	7136.01866	4.59E-04	1
0	0	2	0	2	0	5	0	s	E'	339	7136.02763	1.03E-03	4
0	0	2	0	2	0	5	0	a	E"	342	7137.327368	1.03E-03	3
0	2	1	1	1	1	4	2	a	A2"	150	7138.362112	1.02E-03	5
0	2	1	1	1	1	5	5	a	E'	341	7139.076949	1.03E-03	4
0	0	1	2	1	2	8	8	s	E'	395	7140.317179	2.02E-03	1
0	0	1	2	1	2	7	5	a	A2'	203	7140.431948	1.04E-03	3
0	0	1	2	1	2	8	8	a	E"	394	7141.174906	2.02E-03	2
0	1	0	0	0	0	26	12	s	A2'	22	7141.602582	2.71E-03	1
1	0	1	0	1	0	7	2	s	E'	388	7141.621442	1.04E-03	6
0	2	1	1	1	1	4	1	a	A2'	133	7142.105136	1.03E-03	3
1	0	1	0	1	0	7	2	a	E"	395	7144.087322	1.03E-03	6
0	0	2	0	0	0	6	4	s	E'	383	7144.39904	1.03E-03	4
1	0	1	0	1	0	7	2	a	A2"	188	7145.538526	1.04E-03	7
0	1	1	1	1	1	12	11	a	A2'	200	7145.692892	8.24E-04	10
1	0	1	0	1	0	7	2	s	A2'	205	7146.227139	1.03E-03	3
0	2	1	1	1	1	4	1	a	E'	285	7146.785846	1.00E-03	7
0	1	1	1	1	1	12	10	s	A2'	201	7147.7373	8.51E-04	10
0	2	1	1	1	1	6	1	s	A2"	200	7147.810994	7.51E-04	6
0	1	1	1	1	1	11	7	s	E"	423	7149.043573	3.02E-03	6
0	0	2	0	0	0	6	4	a	E'	384	7149.379472	5.01E-03	2
0	1	1	1	1	1	13	13	a	A2'	211	7154.631802	1.06E-03	5
0	3	1	0	1	0	9	0	a	E"	406	7154.795718	1.05E-03	1
0	0	1	2	1	2	8	8	s	A2'	190	7154.958163	1.05E-03	2
1	0	1	0	1	0	7	1	a	A2'	206	7155.013624	1.03E-03	4
0	0	1	2	1	2	8	8	a	A2"	205	7156.197325	1.05E-03	2
0	2	1	1	1	1	6	0	s	E'	386	7156.407626	1.03E-03	4
1	0	1	0	1	0	7	1	a	E'	396	7157.09086	1.04E-03	6
1	0	1	0	1	0	7	0	s	E'	399	7163.134372	2.83E-04	8
0	0	1	2	1	2	7	4	s	A2'	209	7165.328345	2.02E-03	2
0	0	1	2	1	2	7	4	a	A2"	194	7165.548779	1.04E-03	6
0	1	1	1	1	1	11	7	a	E'	422	7166.413835	8.82E-04	7
0	0	2	0	0	0	7	7	s	E"	402	7167.069366	1.04E-03	2
0	1	1	1	1	1	12	10	a	A2"	214	7167.292862	4.17E-04	7
0	0	2	0	0	0	6	3	a	A2'	187	7167.498154	1.03E-03	5
0	0	2	0	0	0	6	3	s	A2"	203	7167.824394	1.03E-03	6
0	2	1	1	1	1	5	5	a	A2'	180	7168.291067	1.04E-03	3
0	1	1	1	1	1	11	6	s	E'	423	7168.743188	3.02E-03	7
0	0	1	2	1	2	7	4	s	E'	403	7172.963683	1.04E-03	5
0	0	2	0	0	0	7	7	a	E'	404	7173.833291	1.04E-03	2
0	2	1	1	1	1	5	4	a	A2"	162	7175.203477	2.78E-04	7
2	0	0	0	0	0	8	4	a	E"	405	7179.281122	3.02E-03	3
0	0	0	0	0	0	29	18	s	A2'	6	7179.572187	1.09E-02	1
1	0	1	0	1	0	8	6	a	E"	406	7181.514411	1.04E-03	4
0	1	1	1	1	1	11	6	a	E"	432	7185.829713	1.64E-03	3
0	2	1	1	1	1	8	8	s	A2'	195	7187.652563	3.02E-03	3
0	0	1	2	1	2	7	3	a	E'	411	7192.779794	1.04E-03	3
0	2	1	1	1	1	7	5	s	A2"	197	7193.631652	6.91E-04	5
0	0	1	2	1	2	7	3	s	E"	418	7196.280602	1.04E-03	3
0	0	1	2	1	2	8	7	s	A2"	213	7197.601832	1.04E-03	6
0	2	1	1	1	1	5	4	a	E"	346	7197.872925	1.04E-03	3
0	0	0	0	0	0	28	12	a	A2"	12	7198.969019	2.58E-03	1
0	0	1	2	1	2	8	7	a	A2'	197	7199.270638	1.04E-03	5
0	0	2	0	0	0	6	0	a	A2'	188	7200.620511	5.01E-04	1
0	2	1	1	1	1	5	3	a	E'	344	7203.996488	3.29E-04	7
0	0	1	2	1	2	8	7	s	E"	412	7210.604336	1.05E-03	2
0	0	2	0	0	0	7	6	a	A2"	202	7211.440894	1.04E-03	3
0	0	2	0	0	0	7	6	s	A2'	219	7211.802917	1.04E-03	4
0	0	1	2	1	2	8	7	a	E'	421	7212.731964	1.05E-03	2
0	1	1	1	1	1	11	5	s	E"	437	7213.077784	3.02E-03	7
0	2	1	1	1	1	6	6	a	E"	391	7213.101659	1.04E-03	4
0	1	0	0	0	0	26	11	s	E"	48	7213.496302	2.77E-03	1
0	0	1	2	1	2	7	2	s	E'	418	7213.63068	1.04E-03	4
0	0	1	2	1	2	7	2	a	E"	424	7214.037651	5.66E-04	4
0	2	1	1	1	1	7	4	s	A2'	221	7219.356423	1.16E-03	6
0	2	1	1	1	1	5	3	a	E'	345	7219.908968	1.03E-03	1
0	1	1	1	1	1	12	10	a	E"	420	7222.810439	4.58E-04	3
1	0	1	0	1	0	8	5	a	E'	427	7224.015211	1.04E-03	3
1	0	1	0	1	0	8	5	s	E"	420	7225.333399	1.04E-03	4
0	2	1	1	1	1	5	2	a	E"	350	7225.678615	1.55E-03	5
0	0	1	2	1	2	7	1	a	A2'	222	7226.082988	2.02E-03	2
0	1	1	1	1	1	11	5	a	E'	437	7228.548909	7.01E-03	2
0	1	1	1	1	1	13	12	s	E'	418	7228.885553	3.02E-03	5
0	2	1	1	1	1	5	3	a	A2'	183	7230.464855	1.03E-03	1
0	2	1	1	1	1	8	7	s	A2"	218	7230.540483	3.01E-03	3
1	0	1	0	1	0	8	5	a	A2'	203	7231.817076	1.04E-03	3
0	1	1	1	1	1	11	5	s	A2"	213	7232.735966	3.02E-03	6
1	0	1	0	1	0	8	5	s	A2"	219	7232.932893	5.01E-03	1
0	2	1	1	1	1	5	2	a	A2"	163	7233.171721	1.03E-03	8
0	1	1	1	1	1	12	9	a	E'	427	7240.252622	1.06E-03	3
0	2	1	1	1	1	5	1	a	A2'	184	7240.881625	1.03E-03	5
0	2	1	1	1	1	5	0	a	E"	351	7241.855757	1.03E-03	4
0	0	1	2	1	2	8	6	a	E"	427	7245.639713	1.04E-03	3
0	0	1	2	1	2	8	6	s	E'	432	7247.371334	1.04E-03	4
0	2	1	1	1	1	6	6	a	E"	399	7248.067012	1.15E-03	2
0	0	2	0	0	0	7	5	s	E"	436	7248.570637	1.04E-03	3
0	1	1	1	1	1	11	4	s	A2'	226	7249.894367	4.90E-04	11
1	0	1	0	1	0	8	4	s	A2'	206	7252.226344	1.04E-03	3
1	0	1	0	1	0	7	5	a	E"	437	7252.683118	5.01E-03	2
1	0	1	0	1	0	8	4	a	A2"	222	7253.131676	1.04E-03	3
0	0	1	2	1	2	9	9	s	E"	428	7253.628837	1.05E-03	4
1	0	1	0	1	0	9	8	a	E"	429	7253.772052	3.02E-03	1
1	0	1	0	1	0	9	8	s	E'	425	7253.936176	1.05E-03	8
0	0	1	2	1	2	9	9	a	E'	426	7254.874714	2.03E-03	2
0	2	1	1	1	1	6	5	a	E'	406	7256.599391	1.35E-03	4
0	0	1	2	1	2	9	9	a	E'	427	7256.714519	1.05E-03	3
0	2	1	1	1	1	7	3	s	E"	441	7260.208736	3.02E-03	1
1	0	1	0	1	0	8	4	a	E"	436	7264.777432	1.04E-03	4
0	1	1	1	1	1	11	4	a	A2"	217	7265.604207	3.48E-04	7
1	0	1	0	1	0	8	4	s	E'	440	7265.960216	1.04E-03	5
0	0	0	0	0	0	28	11	a	E'	24	7266.92087	2.63E-03	1
0	0	1	2	1	2	9	9	s	E"	434	7270.201111	1.06E-03	2
0	0	1	2	1	2	9	9	a	E'	430	7271.520898	2.03E-03	1
1	0	1	0	1	0	8	3	s	E"	440	7277.468223	1.04E-03	3
0	0	2	0	0	0	7	4	a	E"	445	7278.365317	1.04E-03	3
0	0	2	0	0	0	7	4	s	E'	442	7278.672127	7.62E-04	4
1	0	1	0	1	0	8	3	a	E'	444	7279.304084	1.04E-03	7
2	0	0	0	0	0	9	6	s	A2'	227	7279.49509	7.01E-03	1
0	1	1	1	1	1	11	3	s	E"	449	7279.681751	3.02E-03	8
0	1	0	0	0	0	26	10	a	E"	52	7280.425605	2.77E-03	1
2	0	0	0	0	0	9	6	a	A2"	214	7280.64073	3.02E-03	3
0	1	1	1	1	1	11	3	s	E"	451	7284.304097	7.01E-03	3
0	2	1	1	1	1	6	5	a	A2'	194	7284.832792	1.49E-03	5
0	1	0	0	0	0	27	16	a	E"	39	7285.148474	3.82E-03	1
1	0	1	0	1	0	7	4	a	E'	443	7285.649962	5.01E-03	1
1	0	1	0	1	0	8	3	s	E"	443	7286.387591	5.01E-03	2
0	0	0	0	0	0	29	17	a	E'	17	7287.338842	7.88E-02	1
0	0	1	2	1	2	8	5	s	E"	444	7287.582748	1.04E-03	4
0	0	1	2	1	2	8	5	a	E'	449	7288.460928	1.04E-03	3
0	2	1	1	1	1	6	4	a	A2"	214	7292.691593	2.46E-04	6
0	1	1	1	1	1	14	14	s	E'	432	7294.811012	1.07E-03	3
1	0	1	0	1	0	8	2	s	E'	453	7296.221771	1.04E-03	3
0	0	1	2	1	2	8	5	a	A2'	216	7299.095846	1.04E-03	3
0	0	1	2	1	2	8	5	s	A2"	232	7299.327864	1.04E-03	3
0	2	1	1	1	1	7	7	a	A2'	233	7299.333519	1.08E-03	5
0	2	1	1	1	1	9	9	s	E"	442	7299.444958	3.02E-03	2
0	1	1	1	1	1	11	2	s	A2'	232	7300.545622	3.02E-03	6
0	0	2	0	0	0	7	3	a	A2'	234	7301.254733	1.03E-03	3
0	0	2	0	0	0	7	3	s	A2"	217	7301.960918	1.04E-03	3
1	0	1	0	1	0	8	2	a	A2"	233	7302.056975	1.04E-03	4
0	1	1	1	1	1	11	2	s	E'	455	7302.461836	7.01E-03	5
1	0	1	0	1	0	8	2	s	A2'	217	7306.075334	1.04E-03	3
0	1	1	1	1	1	11	2	a	A2"	222	7307.497288	3.02E-03	4
1	0	1	0	1	0	9	7	a	A2'	231	7309.544564	1.04E-03	5
1	0	1	0	1	0	8	1	s	A2"	234	7310.149266	1.04E-03	4
1	0	1	0	1	0	9	7	s	A2"	220	7310.974473	1.05E-03	5
1	0	1	0	1	0	8	1	s	E"	457	7311.271096	1.04E-03	6
0	0	1	2	1	2	8	1	s	A2"	235	7311.316499	2.42E-03	2
1	0	1	0	1	0	8	1	a	E'	462	7313.752707	5.01E-03	3
0	1	1	1	1	1	11	1	s	A2"	224	7318.323945	3.02E-03	3
0	1	1	1	1	1	13	11	s	E"	440	7321.081788	3.02E-03	4
0	1	1	1	1	1	11	2	a	E"	459	7321.156917	7.01E-03	3
0	2	1	1	1	1	6	3	a	E'	408	7321.568843	1.03E-03	6
0	0	0	4	0	2	9	2	a	A2"	222	7322.507788	3.02E-03	2
0	0	1	2	1	2	8	4	a	A2"	239	7324.306695	1.04E-03	6
0	1	1	1	1	1	14	14	a	E"	437	7324.928636	1.08E-03	4
0	0	1	2	1	2	8	4	s	A2'	224	7325.486777	1.04E-03	6
0	0	1	2	1	2	8	4	a	E"	465	7330.756942	1.04E-03	3
0	1	1	1	1	1	12	8	s	A2'	220	7331.597003	3.02E-03	4
0	0	2	0	0	0	7	0	s	A2'	238	7331.751563	1.03E-03	2
0	1	0	0	0	0	26	9	s	A2"	25	7336.999076	2.66E-03	1
0	2	1	1	1	1	7	7	a	E'	455	7340.017639	3.02E-03	2
0	1	1	1	1	1	11	1	a	A2'	239	7340.431939	7.01E-03	3
0	1	1	1	1	1	13	11	a	E'	439	7340.812255	7.01E-03	2
0	2	1	1	1	1	6	2	a	E"	410	7343.483291	1.03E-03	4
0	2	1	1	1	1	6	3	a	A2'	197	7345.775788	1.04E-03	1
0	1	1	1	1	1	12	8	a	A2"	234	7348.720392	3.02E-03	4
0	2	1	1	1	1	7	6	a	E"	460	7350.214936	3.01E-03	3
0	2	1	1	1	1	6	2	a	A2"	215	7351.171462	1.03E-03	6
1	0	1	0	1	0	9	8	a	A2"	226	7355.00505	1.05E-03	3
2	0	0	0	0	0	9	4	a	E"	464	7360.861626	3.02E-03	3
0	0	1	2	1	2	9	7	s	E"	467	7374.213068	1.05E-03	5
0	0	1	2	1	2	9	7	s	A2"	229	7375.78802	2.03E-03	1
0	0	1	2	1	2	10	10	s	A2'	226	7378.751021	2.03E-03	2
0	0	1	2	1	2	10	10	a	A2"	238	7381.019504	2.03E-03	2
0	1	0	0	0	0	27	15	a	A2'	22	7383.696182	3.11E-03	1
0	0	0	0	0	0	28	9	s	A2"	14	7383.869023	2.95E-03	1
0	0	1	2	1	2	8	1	s	A2"	253	7385.899959	2.02E-03	2
0	0	0	0	0	0	29	16	s	E'	19	7387.793305	3.16E-03	1
0	2	1	1	1	1	10	10	s	A2'	227	7388.362089	7.01E-03	2
0	1	0	0	0	0	26	8	s	E'	55	7388.917523	3.15E-03	1
2	0	0	0	0	0	9	3	a	A2'	247	7391.581363	3.02E-03	3
1	0	0	2	0	2	9	4	s	A2'	248	7399.587871	3.02E-03	2
0	0	2	0	0	0	8	5	a	E'	497	7401.891424	1.04E-03	4
0	1	1	1	1	1	13	10	s	A2'	232	7404.154563	1.06E-03	5
0	1	1	1	1	1	14	13	s	A2"	228	7404.633356	1.07E-03	6
0	1	1	1	1	1	13	10	a	A2"	222	7421.673084	3.02E-03	4
1	0	1	0	1	0	9	4	s	A2'	253	7427.389904	1.04E-03	3
1	0	1	0	1	0	9	4	a	A2"	241	7428.385118	1.05E-03	3
0	2	1	1	1	1	7	4	a	A2"	227	7429.668759	1.04E-03	5
0	1	1	1	1	1	14	13	a	A2'	218	7429.733754	1.08E-03	5
0	0	0	0	0	0	28	8	a	E"	29	7433.126343	3.04E-03	1
0	0	2	0	0	0	8	4	a	E'	510	7443.368962	5.01E-03	1
0	2	1	1	1	1	8	8	a	A2"	260	7444.155818	1.06E-03	1
0	2	1	1	1	1	8	7	a	A2'	247	7456.085052	1.04E-03	3
0	2	1	1	1	1	8	1	s	A2"	264	7459.898639	7.01E-03	1
0	1	1	1	1	1	15	15	s	E"	453	7475.728725	3.03E-03	2
0	0	0	0	0	0	28	7	s	E"	31	7476.351366	3.03E-03	1
0	0	0	0	0	0	28	7	a	E'	33	7476.354215	2.79E-03	1
0	0	0	0	0	0	29	15	a	A2'	9	7481.180768	3.11E-03	1
0	1	1	1	1	1	12	4	a	A2"	251	7501.037539	3.02E-03	4
1	0	1	0	1	0	10	7	s	A2"	258	7504.439261	3.02E-03	2
1	0	1	0	1	0	10	7	a	A2'	245	7505.820337	3.02E-03	2
0	1	1	1	1	1	15	15	a	E'	455	7507.059582	3.03E-03	2
0	0	0	0	0	0	28	6	a	A2"	15	7513.619378	3.75E-03	1
0	0	0	0	0	0	28	5	s	E"	35	7545.075409	4.82E-03	1
0	0	0	0	0	0	28	5	a	E'	35	7545.081233	3.93E-03	1
1	0	1	0	1	0	10	6	a	E"	520	7554.063089	3.02E-03	2
0	0	2	0	0	0	9	6	s	A2'	284	7554.197243	1.04E-03	4
1	1	0	2	0	2	0	0	s	E'	39	7572.161484	1.00E-02	1
1	1	0	2	0	2	1	0	s	E'	111	7592.504503	1.00E-02	2
1	1	0	2	0	2	0	0	a	E"	36	7602.377947	1.00E-02	1
1	1	0	2	0	2	3	1	s	A2"	121	7604.962296	1.00E-02	1
1	0	0	2	0	2	10	4	s	A2'	265	7605.713606	3.02E-03	2
1	1	0	2	0	2	3	2	s	A2'	142	7606.896503	1.00E-02	2
0	0	0	4	0	4	10	1	s	A2"	280	7611.211194	3.02E-03	2
1	1	0	2	0	2	2	2	s	E'	192	7616.651413	1.00E-02	1
1	1	0	2	0	2	2	1	s	E"	189	7628.593585	1.00E-02	1
1	1	0	2	0	2	2	0	s	E'	194	7632.953553	1.00E-02	1
1	1	0	2	0	2	2	2	a	A2"	105	7645.645623	1.00E-02	1
1	1	0	2	0	2	3	0	a	E"	263	7653.285958	1.00E-02	2
1	1	0	2	0	2	3	1	a	E'	260	7654.665726	1.00E-02	2
1	1	1	0	1	0	0	0	s	E'	41	7656.076584	1.00E-02	1
1	1	0	2	0	2	3	3	s	E"	265	7656.674298	1.00E-02	2
1	1	0	2	0	2	5	5	s	E"	393	7665.828417	1.00E-02	1
1	1	0	2	0	2	4	2	s	E'	336	7669.210635	1.00E-02	2
1	1	1	0	1	0	1	1	s	E"	123	7671.963725	1.00E-02	1
1	1	1	0	1	0	1	0	s	E'	118	7675.361653	1.00E-02	2
1	1	0	2	0	2	3	3	a	E'	264	7684.888915	1.00E-02	2
1	1	0	2	0	2	4	1	s	A2"	178	7686.553296	1.00E-02	1
1	1	1	0	1	0	1	1	a	A2'	73	7688.789577	1.00E-02	2
1	1	1	0	1	0	1	1	a	E'	119	7689.112667	1.00E-02	1
1	1	0	2	0	2	3	1	s	E"	268	7689.254828	1.00E-02	2
1	1	1	0	1	0	1	0	a	E"	124	7692.246927	1.00E-02	1
1	1	0	2	0	2	3	0	s	E'	266	7693.781235	1.00E-02	2
1	1	0	2	0	2	2	2	a	E"	198	7695.371562	1.00E-02	2
1	1	1	0	1	0	2	2	s	E'	203	7699.771017	1.00E-02	1
0	1	1	1	1	1	16	16	a	A2"	239	7700.962632	3.03E-03	2
1	1	0	2	0	2	3	2	a	A2"	127	7705.737967	1.00E-02	1
1	1	0	2	0	2	3	2	a	E"	271	7706.43636	1.00E-02	1
1	1	0	2	0	2	4	2	a	E"	334	7707.092018	1.00E-02	2
1	1	1	0	1	0	2	1	s	A2"	110	7710.094	1.00E-02	2
1	1	1	0	1	0	2	1	s	E"	200	7710.855198	1.00E-02	2
1	1	1	0	1	0	2	0	s	E'	204	7714.237398	1.00E-02	3
1	1	0	2	0	2	3	1	a	A2'	150	7716.719598	1.35E-02	2
1	1	1	0	1	0	2	2	a	E"	201	7717.00202	1.00E-02	1
1	0	1	0	1	0	11	7	s	A2"	274	7719.162862	7.01E-03	1
0	1	1	1	1	1	15	13	a	A2'	252	7723.376686	7.01E-03	2
1	1	0	2	0	2	4	4	s	E'	343	7725.123658	1.00E-02	1
1	1	0	2	0	2	4	2	a	A2"	181	7729.482004	1.00E-02	2
1	1	1	0	1	0	2	0	a	E"	202	7731.14007	1.00E-02	1
1	1	0	2	0	2	4	3	s	E"	339	7738.25463	1.00E-02	2
1	1	1	0	1	0	3	3	s	E"	277	7739.564832	1.00E-02	3
1	1	1	0	1	0	3	3	a	E'	278	7758.055412	1.00E-02	2
1	1	1	0	1	0	3	2	s	E'	279	7758.229586	1.00E-02	4
1	1	1	0	1	0	3	2	s	A2'	152	7758.257903	1.00E-02	2
1	1	0	2	0	2	4	4	s	A2'	160	7758.51735	1.00E-02	2
1	1	1	0	1	0	3	1	s	E"	282	7768.9689	1.00E-02	1
1	1	1	0	1	0	3	1	s	A2"	131	7769.425182	1.00E-02	3
1	1	0	2	0	2	4	1	s	E"	344	7770.425811	1.00E-02	2
1	1	1	0	1	0	3	0	s	E'	280	7772.581821	1.00E-02	3
1	1	0	2	0	2	4	0	s	E'	351	7774.427747	1.00E-02	1
1	1	1	0	1	0	3	2	a	E"	283	7774.98541	1.00E-02	1
1	1	1	0	1	0	3	2	a	A2"	132	7775.072795	1.00E-02	3
1	1	0	2	0	2	5	3	s	E"	413	7776.821257	1.00E-02	3
1	1	0	2	0	2	4	2	s	A2'	163	7782.869585	1.00E-02	2
1	1	1	0	1	0	3	1	a	A2'	154	7784.740903	1.88E-02	2
1	1	1	0	1	0	3	1	a	E'	281	7785.646386	1.00E-02	1
1	1	1	0	1	0	4	4	s	A2'	164	7792.06893	1.00E-02	2
1	1	0	2	0	2	5	4	a	E"	416	7793.118483	1.00E-02	2
1	1	1	0	1	0	4	4	s	E'	355	7793.183518	1.00E-02	1
1	1	0	2	0	2	5	0	s	E'	413	7801.970318	1.00E-02	2
1	1	0	2	0	2	4	0	a	E"	352	7803.333815	1.00E-02	2
1	1	0	2	0	2	5	2	a	E"	417	7808.663353	1.00E-02	2
1	1	1	0	1	0	4	4	a	E"	354	7810.62639	1.00E-02	1
1	1	1	0	1	0	4	4	a	A2"	189	7811.855761	1.00E-02	1
1	1	1	0	1	0	4	3	s	E"	355	7817.471834	1.00E-02	3
1	1	0	2	0	2	5	1	a	A2'	219	7825.946461	1.00E-02	1
1	1	0	2	0	2	5	4	s	E'	418	7827.716354	1.00E-02	1
1	0	1	0	1	0	11	4	a	A2"	297	7829.023898	3.02E-03	2
1	1	1	0	1	0	4	3	a	E'	364	7834.811016	1.00E-02	4
1	1	1	0	1	0	4	2	s	A2'	168	7835.648805	1.00E-02	3
1	1	1	0	1	0	4	2	s	E'	366	7836.208991	1.00E-02	5
1	1	0	2	0	2	6	5	s	A2"	249	7836.597851	1.00E-02	1
1	1	0	2	0	2	5	1	a	E'	419	7837.296133	1.00E-02	2
1	1	0	2	0	2	4	1	a	A2'	169	7841.231525	1.00E-02	2
1	1	1	0	1	0	4	1	s	A2"	193	7845.357949	1.00E-02	4
1	1	1	0	1	0	4	1	s	E"	361	7846.87441	1.00E-02	1
1	1	1	0	1	0	4	0	s	E'	367	7850.364567	1.00E-02	1
1	1	1	0	1	0	4	2	a	E"	362	7852.605205	1.00E-02	3
1	1	1	0	1	0	4	2	a	A2"	194	7852.726229	1.00E-02	5
0	1	2	0	2	0	0	0	s	E'	43	7853.595864	1.00E-02	1
1	1	1	0	1	0	5	5	s	E"	426	7856.887912	1.00E-02	3
1	1	0	2	0	2	5	2	s	E'	424	7860.708998	1.00E-02	2
1	1	0	2	0	2	5	4	s	A2'	222	7861.507646	1.00E-02	2
1	1	1	0	1	0	4	1	a	E'	368	7863.014552	1.00E-02	3
1	1	0	2	0	2	6	6	s	E'	483	7863.147519	1.00E-02	1
0	1	2	0	2	0	0	0	a	E"	41	7863.289697	1.00E-02	1
1	1	0	2	0	2	5	5	a	E'	426	7864.743843	1.00E-02	2
1	1	1	0	1	0	4	0	a	E"	366	7866.516943	1.00E-02	2
0	1	2	0	2	0	1	1	s	E"	128	7868.512715	1.00E-02	1
0	1	2	0	2	0	1	1	s	A2"	52	7870.006503	1.00E-02	1
1	1	0	2	0	2	6	4	a	A2"	253	7870.466833	1.00E-02	1
1	1	0	2	0	2	5	1	s	E"	431	7870.805471	1.00E-02	1
0	1	2	0	2	0	1	0	s	E'	126	7872.741033	1.00E-02	2
1	1	1	0	1	0	5	5	a	A2'	224	7875.005	1.00E-02	1
1	1	0	2	0	2	6	5	a	A2'	233	7876.735915	1.00E-02	3
0	1	2	0	2	0	1	1	a	E'	127	7878.140287	1.00E-02	1
0	1	2	0	2	0	1	1	a	A2'	77	7879.873432	1.00E-02	2
0	1	2	0	2	0	1	0	a	E"	131	7882.311182	1.00E-02	2
1	1	0	2	0	2	5	2	a	A2"	205	7884.560791	1.00E-02	1
1	1	0	2	0	2	5	2	s	A2'	226	7885.142136	1.00E-02	2
1	1	0	2	0	2	6	5	s	E"	484	7893.78976	1.00E-02	3
0	1	2	0	2	0	2	2	s	A2'	92	7895.711655	1.00E-02	1
1	1	0	2	0	2	5	4	a	A2"	206	7897.222251	1.00E-02	1
1	1	0	2	0	2	6	6	a	E"	486	7897.842255	1.00E-02	1
